3d3f 546 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 1, 30, 1, 0 ] 13 3 61 63
120a 548 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 1, 30, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 1, 30, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 30, 30, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 30, 1, 0 ] 12 0 76 0
1220 528 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 30, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 30, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 31, 1, 0 ] 13 3 61 63
120a 548 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 31, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 0, 31, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 31, 31, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 1, 31, 1, 0 ] 12 0 76 0
88d0 530 [ 0, 9, 9, 45, 0, 0, 0, 0, 29, 0, 10, 13, 1, 31, 1, 0 ] 8 13 136 208
223e 532 [ 0, 9, 9, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 2 3 34 62
a294 574 [ 0, 9, 9, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 2 9 162 148
f833 576 [ 0, 9, 9, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 8 3 248 51
f265 578 [ 0, 9, 9, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 2 6 242 101
2254 580 [ 0, 3, 1, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 1, 45, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 1, 3, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 1, 6, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 1, 12, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 0 14 0 238
dab5 582 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 10 11 218 181
7a04 584 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 10, 13, 1, 31, 1, 0 ] 10 0 122 4
8120 586 [ 0, 3, 1, 15, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 1 2 129 32
2254 588 [ 0, 1, 1, 15, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 2 5 34 84
8310 596 [ 0, 1, 1, 15, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 3 1 131 16
8334 598 [ 0, 1, 1, 1, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 3 3 131 52
8334 600 [ 0, 1, 1, 2, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 3 3 131 52
8314 602 [ 0, 1, 1, 4, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 3 1 131 20
a262 604 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 3 1 243 30
ee 608 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 0 14 0 238
dab5 590 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 10 11 218 181
7a05 592 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 14, 13, 1, 31, 1, 0 ] 10 0 122 5
ee 594 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 31, 1, 0 ] 0 14 0 238
3a40 534 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 31, 1, 0 ] 10 4 58 64
1220 536 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 31, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 31, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 32, 1, 0 ] 13 3 61 63
120a 548 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 32, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 32, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 32, 32, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 32, 1, 0 ] 12 0 76 0
1220 528 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 32, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 32, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 33, 1, 0 ] 13 3 61 63
120a 548 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 33, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 0, 33, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 33, 33, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 33, 1, 0 ] 12 0 76 0
88d0 530 [ 0, 1, 1, 5, 0, 0, 0, 0, 31, 0, 19, 13, 1, 33, 1, 0 ] 8 13 136 208
223e 532 [ 0, 1, 1, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 2 3 34 62
a294 574 [ 0, 1, 1, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 2 9 162 148
f833 576 [ 0, 1, 1, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 8 3 248 51
f265 578 [ 0, 1, 1, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 2 6 242 101
2254 580 [ 0, 3, 3, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 3, 5, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 3, 3, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 3, 6, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 3, 12, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 0 14 0 238
dab5 582 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 10 11 218 181
7a04 584 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 19, 13, 1, 33, 1, 0 ] 10 0 122 4
8120 586 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 1 2 129 32
2254 588 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 3, 3, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 3, 6, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 3, 12, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 0 14 0 238
dab5 590 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 10 11 218 181
7a05 592 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 23, 13, 1, 33, 1, 0 ] 10 0 122 5
ee 594 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 33, 1, 0 ] 0 14 0 238
3a40 534 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 33, 1, 0 ] 10 4 58 64
1220 536 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 33, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 33, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 34, 1, 0 ] 13 3 61 63
120a 548 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 34, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 34, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 34, 34, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 34, 1, 0 ] 12 0 76 0
1220 528 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 34, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 34, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 35, 1, 0 ] 13 3 61 63
120a 548 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 35, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 0, 35, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 35, 35, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 35, 1, 0 ] 12 0 76 0
88d0 530 [ 0, 3, 3, 15, 0, 0, 0, 0, 33, 0, 28, 13, 1, 35, 1, 0 ] 8 13 136 208
223e 532 [ 0, 3, 3, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 2 3 34 62
a294 574 [ 0, 3, 3, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 2 9 162 148
f833 576 [ 0, 3, 3, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 8 3 248 51
f265 578 [ 0, 3, 3, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 2 6 242 101
2254 580 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 5, 3, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 5, 6, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 5, 12, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 0 14 0 238
dab5 582 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 10 11 218 181
7a04 584 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 28, 13, 1, 35, 1, 0 ] 10 0 122 4
8120 586 [ 0, 3, 5, 15, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 1 2 129 32
2254 588 [ 0, 5, 5, 15, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 2 5 34 84
8310 596 [ 0, 5, 5, 15, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 3 1 131 16
8334 598 [ 0, 5, 5, 5, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 3 3 131 52
8334 600 [ 0, 5, 5, 10, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 3 3 131 52
8314 602 [ 0, 5, 5, 20, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 3 1 131 20
a262 604 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 3 1 243 30
ee 608 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 0 14 0 238
dab5 590 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 10 11 218 181
7a05 592 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 32, 13, 1, 35, 1, 0 ] 10 0 122 5
ee 594 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 35, 1, 0 ] 0 14 0 238
3a40 534 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 35, 1, 0 ] 10 4 58 64
1220 536 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 35, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 35, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 36, 1, 0 ] 13 3 61 63
120a 548 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 36, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 36, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 36, 36, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 36, 1, 0 ] 12 0 76 0
1220 528 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 36, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 36, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 37, 1, 0 ] 13 3 61 63
120a 548 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 37, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 0, 37, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 37, 37, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 37, 1, 0 ] 12 0 76 0
88d0 530 [ 0, 5, 5, 25, 0, 0, 0, 0, 35, 0, 37, 13, 1, 37, 1, 0 ] 8 13 136 208
223e 532 [ 0, 5, 5, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 2 3 34 62
a294 574 [ 0, 5, 5, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 2 9 162 148
f833 576 [ 0, 5, 5, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 8 3 248 51
f265 578 [ 0, 5, 5, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 2 6 242 101
2254 580 [ 0, 3, 7, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 7, 25, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 7, 3, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 7, 6, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 7, 12, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 0 14 0 238
dab5 582 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 10 11 218 181
7a04 584 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 37, 13, 1, 37, 1, 0 ] 10 0 122 4
8120 586 [ 0, 3, 7, 15, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 1 2 129 32
2254 588 [ 0, 7, 7, 15, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 2 5 34 84
8310 596 [ 0, 7, 7, 15, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 3 1 131 16
8334 598 [ 0, 7, 7, 7, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 3 3 131 52
8334 600 [ 0, 7, 7, 14, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 3 3 131 52
8314 602 [ 0, 7, 7, 28, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 3 1 131 20
a262 604 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 3 1 243 30
ee 608 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 0 14 0 238
dab5 590 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 10 11 218 181
7a05 592 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 41, 13, 1, 37, 1, 0 ] 10 0 122 5
ee 594 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 37, 1, 0 ] 0 14 0 238
3a40 534 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 37, 1, 0 ] 10 4 58 64
1220 536 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 37, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 37, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 38, 1, 0 ] 13 3 61 63
120a 548 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 38, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 38, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 38, 38, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 38, 1, 0 ] 12 0 76 0
1220 528 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 38, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 38, 1, 0 ] 13 0 125 1
3d3f 546 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 39, 1, 0 ] 13 3 61 63
120a 548 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 39, 1, 0 ] 2 0 18 10
8cd0 522 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 0, 39, 1, 0 ] 12 13 140 208
8ce2 524 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 39, 39, 1, 0 ] 12 14 140 226
4c00 526 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 39, 1, 0 ] 12 0 76 0
88d0 530 [ 0, 7, 7, 35, 0, 0, 0, 0, 37, 0, 46, 13, 1, 39, 1, 0 ] 8 13 136 208
223e 532 [ 0, 7, 7, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 2 3 34 62
a294 574 [ 0, 7, 7, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 2 9 162 148
f833 576 [ 0, 7, 7, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 8 3 248 51
f265 578 [ 0, 7, 7, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 2 6 242 101
2254 580 [ 0, 3, 9, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 2 5 34 84
8310 596 [ 0, 3, 9, 35, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 3 1 131 16
8334 598 [ 0, 3, 9, 3, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 3 3 131 52
8334 600 [ 0, 3, 9, 6, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 3 3 131 52
8314 602 [ 0, 3, 9, 12, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 3 1 131 20
a262 604 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 3 1 243 30
ee 608 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 0 14 0 238
dab5 582 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 10 11 218 181
7a04 584 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 46, 13, 1, 39, 1, 0 ] 10 0 122 4
8120 586 [ 0, 3, 9, 15, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 1 2 129 32
2254 588 [ 0, 9, 9, 15, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 2 5 34 84
8310 596 [ 0, 9, 9, 15, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 3 1 131 16
8334 598 [ 0, 9, 9, 9, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 3 3 131 52
8334 600 [ 0, 9, 9, 18, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 3 3 131 52
8314 602 [ 0, 9, 9, 36, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 3 1 131 20
a262 604 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 2 6 162 98
f31e 606 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 3 1 243 30
ee 608 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 0 14 0 238
dab5 590 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 10 11 218 181
7a05 592 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 50, 13, 1, 39, 1, 0 ] 10 0 122 5
ee 594 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 55, 13, 1, 39, 1, 0 ] 0 14 0 238
3a40 534 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 55, 13, 1, 39, 1, 0 ] 10 4 58 64
1220 536 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 55, 13, 1, 39, 1, 0 ] 2 2 18 32
7d01 544 [ 0, 9, 9, 45, 0, 0, 0, 0, 39, 0, 55, 13, 1, 39, 1, 0 ] 13 0 125 1
